freq,psd_x,psd_y,psd_z,psd_xyz
62.4,1.493e+03,2.844e+04,1.718e+05,2.017e+05
64.0,2.412e+03,3.475e+04,1.659e+05,2.031e+05
65.5,3.683e+03,4.267e+04,1.607e+05,2.070e+05
67.1,5.112e+03,4.749e+04,1.526e+05,2.052e+05
68.7,6.275e+03,4.827e+04,1.456e+05,2.002e+05
70.2,7.316e+03,4.719e+04,1.436e+05,1.981e+05
71.8,8.374e+03,4.374e+04,1.377e+05,1.898e+05
73.3,8.857e+03,4.379e+04,1.325e+05,1.851e+05
74.9,9.856e+03,5.008e+04,1.325e+05,1.924e+05
76.5,1.268e+04,5.988e+04,1.358e+05,2.084e+05
78.0,1.454e+04,6.958e+04,1.396e+05,2.237e+05
79.6,1.499e+04,7.668e+04,1.402e+05,2.319e+05
81.1,1.609e+04,8.071e+04,1.375e+05,2.343e+05
82.7,1.843e+04,8.090e+04,1.304e+05,2.297e+05
84.3,2.108e+04,8.741e+04,1.325e+05,2.410e+05
85.8,2.312e+04,9.417e+04,1.353e+05,2.526e+05
87.4,2.537e+04,9.716e+04,1.332e+05,2.557e+05
88.9,2.823e+04,1.005e+05,1.308e+05,2.595e+05
90.5,3.091e+04,1.041e+05,1.298e+05,2.649e+05
92.1,3.528e+04,1.107e+05,1.318e+05,2.778e+05
93.6,4.173e+04,1.257e+05,1.396e+05,3.070e+05
95.2,4.744e+04,1.467e+05,1.474e+05,3.416e+05
96.7,5.423e+04,1.778e+05,1.591e+05,3.912e+05
98.3,5.994e+04,2.170e+05,1.719e+05,4.488e+05
99.9,6.750e+04,2.567e+05,1.812e+05,5.054e+05
101.4,7.367e+04,2.915e+05,1.852e+05,5.504e+05
103.0,7.829e+04,3.073e+05,1.792e+05,5.648e+05
104.5,7.711e+04,2.852e+05,1.567e+05,5.189e+05
106.1,7.774e+04,2.750e+05,1.419e+05,4.947e+05
107.7,8.499e+04,3.095e+05,1.487e+05,5.432e+05
109.2,9.988e+04,3.808e+05,1.683e+05,6.490e+05
110.8,1.211e+05,4.755e+05,1.891e+05,7.858e+05
112.3,1.372e+05,5.629e+05,1.969e+05,8.969e+05
113.9,1.455e+05,6.111e+05,1.865e+05,9.431e+05
115.5,1.437e+05,6.075e+05,1.616e+05,9.128e+05
117.0,1.370e+05,5.660e+05,1.305e+05,8.335e+05
118.6,1.227e+05,5.036e+05,9.960e+04,7.259e+05
120.1,1.113e+05,4.387e+05,7.681e+04,6.268e+05
121.7,1.007e+05,3.911e+05,5.980e+04,5.516e+05
123.3,8.239e+04,3.475e+05,4.536e+04,4.752e+05
124.8,6.837e+04,3.005e+05,3.408e+04,4.029e+05
126.4,5.228e+04,2.547e+05,2.511e+04,3.321e+05
127.9,3.606e+04,2.185e+05,1.856e+04,2.731e+05
129.5,2.762e+04,1.868e+05,1.348e+04,2.279e+05
131.1,2.378e+04,1.585e+05,9.737e+03,1.920e+05
132.6,1.787e+04,1.006e+05,5.858e+03,1.243e+05
134.2,1.238e+04,2.191e+04,2.582e+03,3.688e+04
135.7,9.097e+03,6.990e+03,1.977e+03,1.806e+04
137.3,6.874e+03,4.867e+03,1.662e+03,1.340e+04
138.9,5.082e+03,3.637e+03,1.338e+03,1.006e+04
140.4,4.173e+03,2.717e+03,1.126e+03,8.017e+03
142.0,3.748e+03,2.047e+03,9.458e+02,6.740e+03
143.5,2.868e+03,1.479e+03,7.982e+02,5.145e+03
145.1,2.273e+03,1.153e+03,6.377e+02,4.063e+03
146.7,2.051e+03,9.038e+02,4.679e+02,3.422e+03
148.2,2.090e+03,8.826e+02,3.343e+02,3.307e+03
149.8,2.038e+03,8.860e+02,2.465e+02,3.171e+03
151.3,1.776e+03,1.020e+03,2.046e+02,3.001e+03
152.9,1.494e+03,9.986e+02,1.960e+02,2.689e+03
154.5,1.239e+03,1.062e+03,2.297e+02,2.530e+03
156.0,1.090e+03,1.248e+03,2.294e+02,2.567e+03
157.6,1.025e+03,1.510e+03,2.034e+02,2.738e+03
159.1,1.099e+03,1.764e+03,2.010e+02,3.065e+03
160.7,1.179e+03,1.956e+03,1.880e+02,3.323e+03
162.3,1.187e+03,2.034e+03,1.632e+02,3.384e+03
163.8,1.146e+03,1.993e+03,1.651e+02,3.304e+03
165.4,1.052e+03,1.978e+03,1.671e+02,3.197e+03
166.9,1.094e+03,1.911e+03,1.994e+02,3.204e+03
168.5,1.443e+03,1.897e+03,2.556e+02,3.596e+03
170.1,1.671e+03,2.176e+03,2.620e+02,4.109e+03
171.6,1.380e+03,1.985e+03,2.527e+02,3.618e+03
173.2,9.280e+02,1.724e+03,2.704e+02,2.922e+03
174.7,8.928e+02,1.597e+03,2.624e+02,2.752e+03
176.3,9.652e+02,1.564e+03,2.473e+02,2.777e+03
177.9,9.530e+02,1.507e+03,2.656e+02,2.725e+03
179.4,1.009e+03,1.745e+03,3.411e+02,3.095e+03
181.0,8.176e+02,3.029e+03,4.370e+02,4.284e+03
182.5,5.408e+02,2.767e+03,3.453e+02,3.653e+03
184.1,5.602e+02,2.825e+03,3.440e+02,3.729e+03
185.7,5.593e+02,3.035e+03,3.799e+02,3.974e+03
187.2,5.595e+02,2.916e+03,4.415e+02,3.917e+03
188.8,5.637e+02,3.098e+03,4.864e+02,4.148e+03
190.4,6.414e+02,3.140e+03,5.157e+02,4.297e+03
191.9,6.488e+02,3.275e+03,5.401e+02,4.464e+03
193.5,7.041e+02,3.319e+03,5.113e+02,4.534e+03
195.0,7.469e+02,3.480e+03,5.332e+02,4.760e+03
196.6,7.688e+02,3.623e+03,4.833e+02,4.875e+03
198.2,7.516e+02,3.806e+03,4.071e+02,4.964e+03
199.7,6.371e+02,4.094e+03,3.213e+02,5.053e+03
